,Temperature (K),Sample Position (deg),Res. (ohm-cm),ACT,ACT_str,T,H,geo,Delta Res. Mean (ohm-cm),Delta Res./R0 Mean (ohm-cm),Delta Res./R0 Mean (%),Delta Res. 0deg (ohm-cm),Delta Res./R0 0deg (ohm-cm),Delta Res./R0 0deg (%),Sample Position (rads),Res. (uohm-cm),Delta Res. Mean (uohm-cm),Delta Res./R0 Mean (uohm-cm),Delta Res. 0deg (uohm-cm),Delta Res./R0 0deg (uohm-cm)
5190,5.00020555,262.0100098,0.0002797095816412,11,ACTRot11,5.0,0.5,perp,3.888562654145132e-08,0.00013904076149405794,3.888562654145132,2.0553654699983874e-08,7.348752594247621e-05,2.0553654699983874,4.572937344192609,279.7095816412,0.03888562654145132,139.04076149405793,0.020553654699983874,73.48752594247621
5191,4.999664675,263.9783936,0.0002796719795199,11,ACTRot11,5.0,0.5,perp,1.28350524143412e-09,4.589344753398285e-06,0.128350524143412,-1.7048466600033327e-08,-6.095507829808833e-05,-1.7048466600033327,4.607292122445528,279.6719795199,0.00128350524143412,4.589344753398286,-0.017048466600033327,-60.95507829808833
5192,4.999914625000001,266.0,0.0002797309759952,11,ACTRot11,5.0,0.5,perp,6.027998054143266e-08,0.00021553913727977123,6.027998054143266,4.194800869996521e-08,0.0001499808877092953,4.194800869996521,4.642575810304916,279.73097599519997,0.06027998054143266,215.53913727977124,0.04194800869996521,149.9808877092953
5193,4.999836675,268.0216064,0.0002797549611875,11,ACTRot11,5.0,0.5,perp,8.426517284144302e-08,0.00030130140212125185,8.426517284144301,6.593320099997557e-08,0.00023573753133840497,6.593320099997557,4.677859498164306,279.7549611875,0.08426517284144301,301.30140212125184,0.06593320099997557,235.73753133840498
5194,5.000010975,269.9899902,0.0002798030437053,11,ACTRot11,5.0,0.5,perp,1.3234769064143304e-07,0.0004732268790667157,13.234769064143304,1.1401571879996559e-07,0.0004076517395793906,11.40157187999656,4.712214276417224,279.80304370529996,0.13234769064143304,473.22687906671575,0.1140157187999656,407.6517395793906
5195,4.9993919,272.0115967,0.0002798209287269,11,ACTRot11,5.0,0.5,perp,1.502327122414348e-07,0.0005371771672265605,15.023271224143482,1.3190074039996736e-07,0.00047159783617373055,13.190074039996736,4.7474979660219425,279.8209287269,0.1502327122414348,537.1771672265605,0.13190074039996735,471.59783617373057
5196,4.9998441,273.9799805,0.0002798056734043,11,ACTRot11,5.0,0.5,perp,1.34977389641439e-07,0.00048262971975571,13.4977389641439,1.1664541779997156e-07,0.0004170539639674452,11.664541779997156,4.78185274427486,279.80567340429997,0.13497738964143902,482.62971975570997,0.11664541779997156,417.0539639674452
5197,5.0000556750000005,276.0015869,0.0002796609503903,11,ACTRot11,5.0,0.5,perp,-9.745624358567257e-09,-3.484678408372272e-05,-0.9745624358567258,-2.8077596200034704e-08,-0.00010038862232875988,-2.8077596200034702,4.817136432134249,279.6609503903,-0.009745624358567257,-34.84678408372272,-0.028077596200034704,-100.38862232875988
5198,4.999998925,278.0231934,0.0002796342668348,11,ACTRot11,5.0,0.5,perp,-3.6429179858560486e-08,-0.00013025740765007109,-3.6429179858560485,-5.476115170002793e-08,-0.00019579299228953355,-5.476115170002793,4.852420121738969,279.6342668348,-0.036429179858560486,-130.2574076500711,-0.05476115170002793,-195.79299228953354
5199,4.999613525,279.9916077,0.0002797992287159,11,ACTRot11,5.0,0.5,perp,1.2853270124147179e-07,0.0004595858739334454,12.853270124147178,1.1020072940000434e-07,0.0003940116285338283,11.020072940000434,4.8867754323173065,279.7992287159,0.1285327012414718,459.5858739334454,0.11020072940000433,394.0116285338283
5200,4.99987245,282.0131836,0.0002798508054839,11,ACTRot11,5.0,0.5,perp,1.8010946924146677e-07,0.0006440055100804218,18.010946924146676,1.6177749739999933e-07,0.0005784191770576284,16.177749739999932,4.922058587851275,279.8508054839,0.18010946924146679,644.0055100804218,0.16177749739999933,578.4191770576284
5201,4.99943555,283.9815979,0.0002798399039826,11,ACTRot11,5.0,0.5,perp,1.692079679414837e-07,0.000605025733309631,16.92079679414837,1.5087599610001624e-07,0.0005394419551820914,15.087599610001623,4.956413898429615,279.83990398260005,0.16920796794148368,605.025733309631,0.15087599610001623,539.4419551820914
5202,4.99958445,286.0032043,0.0002797116693986,11,ACTRot11,5.0,0.5,perp,4.097338394146253e-08,0.00014650581746796586,4.097338394146253,2.264141209999508e-08,8.095209262584278e-05,2.264141209999508,4.991697586289003,279.7116693986,0.04097338394146253,146.50581746796587,0.02264141209999508,80.95209262584278
5203,4.9998468250000005,288.0247803,0.0002799145454127,11,ACTRot11,5.0,0.5,perp,2.4384939804146305e-07,0.0008719161553796899,24.384939804146306,2.255174261999956e-07,0.0008063148841536996,22.55174261999956,5.0269807435683,279.9145454127,0.24384939804146305,871.9161553796899,0.2255174261999956,806.3148841536996
5204,4.9996493,289.9931946,0.0002798060725988,11,ACTRot11,5.0,0.5,perp,1.3537658414143183e-07,0.0004840570931118799,13.537658414143182,1.1704461229996438e-07,0.0004184812437676814,11.704461229996438,5.06133605414664,279.8060725988,0.13537658414143183,484.0570931118799,0.11704461229996438,418.4812437676814
5205,4.9994625,292.014801,0.0002796567132853,11,ACTRot11,5.0,0.5,perp,-1.398272935854367e-08,-4.999712003366554e-05,-1.398272935854367,-3.2314701200011117e-08,-0.00011553796526323112,-3.2314701200011116,5.0966197420060295,279.6567132853,-0.01398272935854367,-49.99712003366554,-0.03231470120001112,-115.53796526323113
5206,4.999407874999999,293.9831848,0.0002796849727313,11,ACTRot11,5.0,0.5,perp,1.4276716641466354e-08,5.104831090604523e-05,1.4276716641466354,-4.055255200001093e-09,-1.4499157257598361e-05,-0.4055255200001093,5.130974520258947,279.68497273130004,0.014276716641466354,51.04831090604523,-0.004055255200001093,-14.49915725759836
5207,4.999938475,296.0047913,0.0002796748704099,11,ACTRot11,5.0,0.5,perp,4.174395241474983e-09,1.4926108816406665e-05,0.4174395241474983,-1.4157576599992464e-08,-5.0618991749207337e-05,-1.4157576599992463,5.166258209863666,279.6748704099,0.004174395241474983,14.926108816406664,-0.014157576599992464,-50.61899174920734
5208,5.00001005,298.0263977,0.0002797800784391,11,ACTRot11,5.0,0.5,perp,1.093824244414337e-07,0.0003911114964854973,10.93824244414337,9.105045259996626e-08,0.0003255417391788464,9.105045259996626,5.2015418977230565,279.78007843909995,0.1093824244414337,391.1114964854973,0.09105045259996626,325.5417391788464
5209,4.999682075,299.9947815,0.0002797809899008,11,ACTRot11,5.0,0.5,perp,1.1029388614143976e-07,0.0003943705497684994,11.029388614143976,9.196191429997232e-08,0.0003288005788500617,9.196191429997231,5.235896675975973,279.78098990079997,0.11029388614143976,394.3705497684994,0.09196191429997232,328.8005788500617
5210,5.0000875,302.0163879,0.0002796663734582,11,ACTRot11,5.0,0.5,perp,-4.322556458548257e-09,-1.5455879075445558e-05,-0.4322556458548257,-2.2654528300015703e-08,-8.099898828033107e-05,-2.2654528300015704,5.271180363835362,279.6663734582,-0.004322556458548257,-15.455879075445559,-0.022654528300015703,-80.99898828033106
5211,5.000005724999999,303.9848022,0.0002797079452943,11,ACTRot11,5.0,0.5,perp,3.7249279641457175e-08,0.00013318978417211364,3.7249279641457176,1.891730779998973e-08,6.763693211770476e-05,1.8917307799989729,5.305535674413702,279.7079452943,0.037249279641457175,133.18978417211363,0.01891730779998973,67.63693211770476
5212,4.99981,306.0064087,0.000279869337263,11,ACTRot11,5.0,0.5,perp,1.9864124834145487e-07,0.0007102683662325615,19.86412483414549,1.8030927649998743e-07,0.000644677690069024,18.03092764999874,5.3408193640184205,279.869337263,0.19864124834145488,710.2683662325616,0.18030927649998743,644.677690069024
5213,5.0001120750000005,308.0279846,0.0002797316323843,11,ACTRot11,5.0,0.5,perp,6.093636964146125e-08,0.0002178861443469478,6.093636964146126,4.2604397799993806e-08,0.00015232774094395377,4.2604397799993805,5.376102519552389,279.7316323843,0.06093636964146125,217.88614434694782,0.04260439779999381,152.32774094395376
5214,5.000202425,309.9963989,0.0002797953029709,11,ACTRot11,5.0,0.5,perp,1.2460695624145254e-07,0.0004455488473305099,12.460695624145254,1.0627498439998509e-07,0.0003799755219754804,10.62749843999851,5.410457830130728,279.79530297089997,0.12460695624145254,445.5488473305099,0.10627498439998509,379.97552197548043
5215,4.9994078,312.0180054,0.000279682296357,11,ACTRot11,5.0,0.5,perp,1.1600342341442152e-08,4.147857643560245e-05,1.1600342341442151,-6.731629500025295e-09,-2.406826448819514e-05,-0.6731629500025295,5.445741519735447,279.682296357,0.011600342341442152,41.47857643560245,-0.006731629500025295,-24.06826448819514
5216,4.999820700000001,313.9863892,0.0002796396470865,11,ACTRot11,5.0,0.5,perp,-3.1048928158562694e-08,-0.00011101959769476638,-3.104892815856269,-4.938090000003014e-08,-0.00017655644325959634,-4.938090000003014,5.480096297988364,279.63964708649996,-0.031048928158562694,-111.01959769476638,-0.04938090000003014,-176.55644325959634
5217,4.999453675,316.0079956,0.0002797885917135,11,ACTRot11,5.0,0.5,perp,1.1789569884143028e-07,0.00042155184837545847,11.789569884143027,9.956372699996283e-08,0.0003559800958826621,9.956372699996283,5.515379985847754,279.78859171349995,0.11789569884143028,421.55184837545846,0.09956372699996283,355.9800958826621
5218,4.999613075,318.0296021,0.0002797963949615,11,ACTRot11,5.0,0.5,perp,1.256989468414473e-07,0.0004494534058543587,12.56989468414473,1.0736697499997986e-07,0.000383879824578468,10.736697499997986,5.550663675452472,279.79639496149997,0.1256989468414473,449.45340585435866,0.10736697499997985,383.879824578468
5219,4.999825575,319.9979858,0.0002796230751633,11,ACTRot11,5.0,0.5,perp,-4.7620851358531804e-08,-0.00017027472680239557,-4.76208513585318,-6.595282319999925e-08,-0.00023580768854179955,-6.595282319999925,5.58501845196006,279.62307516330003,-0.04762085135853181,-170.27472680239558,-0.06595282319999925,-235.80768854179954
5220,5.00007465,322.0195923,0.0002796571987358,11,ACTRot11,5.0,0.5,perp,-1.3497278858541194e-08,-4.826132680641576e-05,-1.3497278858541195,-3.182925070000864e-08,-0.00011380228580702484,-3.182925070000864,5.620302141564779,279.6571987358,-0.013497278858541194,-48.26132680641576,-0.03182925070000864,-113.80228580702483
5221,4.999674325,323.9880066,0.0002794808958452,11,ACTRot11,5.0,0.5,perp,-1.8980016945851878e-07,-0.0006786559055460379,-18.98001694585188,-2.0813214129998623e-07,-0.0007441555458873142,-20.813214129998624,5.654657452143119,279.48089584520005,-0.1898001694585188,-678.655905546038,-0.20813214129998622,-744.1555458873142
5222,5.00008215,326.0095825,0.0002795088255653,11,ACTRot11,5.0,0.5,perp,-1.6187044935852104e-07,-0.0005787894536867632,-16.187044935852104,-1.8020242119998848e-07,-0.0006442956396869686,-18.020242119998848,5.689940607677086,279.5088255653,-0.16187044935852105,-578.7894536867632,-0.18020242119998847,-644.2956396869686
5223,4.999912175,327.9779968,0.0002795180902021,11,ACTRot11,5.0,0.5,perp,-1.526058125585466e-07,-0.0005456625049860353,-15.260581255854659,-1.7093778440001404e-07,-0.000611170862263016,-17.093778440001405,5.724295918255426,279.5180902021,-0.1526058125585466,-545.6625049860353,-0.17093778440001403,-611.170862263016
5224,4.999756124999999,329.9996033,0.0002795877156746,11,ACTRot11,5.0,0.5,perp,-8.298034005852504e-08,-0.00029670731056562227,-8.298034005852504,-1.0131231189999248e-07,-0.00036223198539230006,-10.131231189999248,5.759579607860145,279.5877156746,-0.08298034005852503,-296.70731056562227,-0.10131231189999249,-362.23198539230003
5225,4.9999363500000005,332.0211792,0.0002796091522073,11,ACTRot11,5.0,0.5,perp,-6.154380735855789e-08,-0.00022005811919362535,-6.1543807358557885,-7.987577920002533e-08,-0.00028558781792427254,-7.987577920002534,5.7948627633941125,279.6091522073,-0.061543807358557884,-220.05811919362534,-0.07987577920002534,-285.58781792427254
5226,4.9995706,333.9895935,0.0002795578297954,11,ACTRot11,5.0,0.5,perp,-1.1286621925856843e-07,-0.0004035682710663855,-11.286621925856842,-1.3119819110003587e-07,-0.00046908594178520483,-13.119819110003588,5.829218073972452,279.5578297954,-0.11286621925856843,-403.56827106638553,-0.1311981911000359,-469.08594178520485
5227,4.99952565,336.0112,0.0002796305778648,11,ACTRot11,5.0,0.5,perp,-4.0118149858528376e-08,-0.00014344781355435837,-4.011814985852838,-5.845012169999582e-08,-0.00020898253364024378,-5.845012169999582,5.86450176357717,279.6305778648,-0.04011814985852838,-143.44781355435836,-0.05845012169999582,-208.9825336402438
5228,4.999390125,337.9795837,0.0002793639743939,11,ACTRot11,5.0,0.5,perp,-3.067216207585299e-07,-0.0010967242014603257,-30.67216207585299,-3.2505359259999735e-07,-0.0011621964398821072,-32.505359259999736,5.898856540084759,279.36397439390004,-0.3067216207585299,-1096.7242014603257,-0.32505359259999733,-1162.1964398821071
5229,4.999483575,340.0011902,0.0002794232730159,11,ACTRot11,5.0,0.5,perp,-2.4742299875856475e-07,-0.0008846940429740141,-24.742299875856475,-2.657549706000322e-07,-0.0009501801787264233,-26.57549706000322,5.934140229689477,279.42327301589995,-0.24742299875856474,-884.6940429740141,-0.26575497060003217,-950.1801787264234
5230,4.9995935,342.0227966,0.0002795471138865,11,ACTRot11,5.0,0.5,perp,-1.2358212815854206e-07,-0.0004418844373743922,-12.358212815854206,-1.419141000000095e-07,-0.0005073995966937229,-14.19141000000095,5.969423917548867,279.54711388650003,-0.12358212815854205,-441.88443737439223,-0.1419141000000095,-507.3995966937229
5231,4.999380225,343.9911804,0.0002796171416073,11,ACTRot11,5.0,0.5,perp,-5.3554407358530516e-08,-0.00019149095032725038,-5.355440735853052,-7.188637919999796e-08,-0.000257022521467906,-7.188637919999796,6.003778695801785,279.6171416073,-0.053554407358530516,-191.49095032725037,-0.07188637919999796,-257.022521467906
5232,5.0000335,346.0127869,0.0002796179101611,11,ACTRot11,5.0,0.5,perp,-5.278585355855637e-08,-0.00018874288336519058,-5.278585355855637,-7.111782540002382e-08,-0.00025427463462548316,-7.111782540002382,6.0390623854065035,279.6179101611,-0.052785853558556375,-188.74288336519058,-0.07111782540002382,-254.27463462548315
5233,4.99994865,347.9812012,0.0002793957048875,11,ACTRot11,5.0,0.5,perp,-2.749911271585667e-07,-0.0009832675753206315,-27.49911271585667,-2.9332309900003415e-07,-0.0010487472501573864,-29.332309900003416,6.073417695984843,279.39570488749996,-0.2749911271585667,-983.2675753206315,-0.29332309900003417,-1048.7472501573864
5234,4.99987375,350.0028076,0.0002796185861694,11,ACTRot11,5.0,0.5,perp,-5.210984525854572e-08,-0.000186325725222976,-5.210984525854572,-7.044181710001316e-08,-0.0002518576349137773,-7.044181710001316,6.108701383844232,279.6185861694,-0.052109845258545714,-186.32572522297602,-0.07044181710001317,-251.85763491377728
5235,5.0000961,352.0243835,0.0002795838003805,11,ACTRot11,5.0,0.5,perp,-8.689563415852477e-08,-0.00031070696857696614,-8.689563415852476,-1.0522760599999221e-07,-0.00037623072580834785,-10.522760599999222,6.1439845393782,279.5838003805,-0.08689563415852476,-310.7069685769661,-0.10522760599999222,-376.23072580834787
5236,5.00005805,353.9927979,0.0002796073210634,11,ACTRot11,5.0,0.5,perp,-6.337495125853434e-08,-0.00022660561925734481,-6.337495125853434,-8.170692310000179e-08,-0.00029213488883784745,-8.17069231000018,6.178339851701869,279.60732106340004,-0.06337495125853435,-226.6056192573448,-0.08170692310000179,-292.1348888378474
5237,4.999568925,356.0144043,0.0002795789054584,11,ACTRot11,5.0,0.5,perp,-9.179055625855486e-08,-0.00032820941759927465,-9.179055625855487,-1.101225281000223e-07,-0.000393732027647998,-11.01225281000223,6.213623539561258,279.5789054584,-0.09179055625855485,-328.2094175992747,-0.11012252810002231,-393.732027647998
5238,4.999636649999999,357.9827881,0.0002794187700024,11,ACTRot11,5.0,0.5,perp,-2.5192601225856696e-07,-0.000900795170350499,-25.192601225856695,-2.702579841000344e-07,-0.0009662802507686472,-27.025798410003443,6.247978317814175,279.4187700024,-0.251926012258567,-900.795170350499,-0.27025798410003443,-966.2802507686472
5239,4.999648575,360.0043945,0.0002795652933376,11,ACTRot11,5.0,0.5,perp,-1.0540267705855385e-07,-0.0003768813771358774,-10.540267705855385,-1.237346489000213e-07,-0.0004424007970237349,-12.37346489000213,6.283262005673565,279.5652933376,-0.10540267705855386,-376.8813771358774,-0.1237346489000213,-442.4007970237349
5240,4.9992919,0.0,0.0002224461792965,11,ACTRot11,5.0,3.0,perp,-1.1453711626966908e-06,-0.005122604858477021,-114.53711626966908,0.0,0.0,0.0,0.0,222.4461792965,-1.145371162696691,-5122.604858477021,0.0,0.0
5241,4.999538575,2.0216,0.0002215433604723,11,ACTRot11,5.0,3.0,perp,-2.048189986896676e-06,-0.009160408712629107,-204.81899868966758,-9.028188241999851e-07,-0.0040585944296962365,-90.28188241999851,0.03528357615831736,221.5433604723,-2.0481899868966758,-9160.408712629107,-0.902818824199985,-4058.5944296962366
5242,4.999695325,3.99,0.0002222826599661,11,ACTRot11,5.0,3.0,perp,-1.3088904930966825e-06,-0.005853935403232254,-130.88904930966825,-1.6351933039999164e-07,-0.0007350961518742727,-16.351933039999164,0.06963863715457375,222.2826599661,-1.3088904930966825,-5853.935403232254,-0.16351933039999164,-735.0961518742727
5243,4.999587275,6.0116,0.00022202429038,11,ACTRot11,5.0,3.0,perp,-1.5672600791966844e-06,-0.007009478113005413,-156.72600791966843,-4.2188891649999356e-07,-0.0018965887291669552,-42.188891649999356,0.1049222133128911,222.02429038,-1.5672600791966844,-7009.4781130054125,-0.42188891649999355,-1896.588729166955
5244,4.999402025,7.98,0.0002224130729662,11,ACTRot11,5.0,3.0,perp,-1.1784774929966748e-06,-0.005270670964875015,-117.84774929966748,-3.3106330299983956e-08,-0.0001488284959745535,-3.3106330299983955,0.1392772743091475,222.4130729662,-1.1784774929966748,-5270.670964875015,-0.03310633029998396,-148.8284959745535
5245,4.9993184500000005,10.0016003,0.0002221551906233,11,ACTRot11,5.0,3.0,perp,-1.4363598358966797e-06,-0.00642403450822173,-143.63598358966797,-2.9098867319998886e-07,-0.0013081306863541502,-29.098867319998888,0.17456085570345262,222.1551906233,-1.4363598358966796,-6424.03450822173,-0.2909886731999889,-1308.1306863541502
5246,4.9995371,12.0232,0.0002223236306237,11,ACTRot11,5.0,3.0,perp,-1.2679198354966707e-06,-0.005670696557596679,-126.79198354966707,-1.225486727999799e-07,-0.000550913812894192,-12.25486727999799,0.2098444266257822,222.3236306237,-1.2679198354966708,-5670.696557596679,-0.12254867279997989,-550.913812894192
5247,4.999667375,13.9916,0.0002212521189904,11,ACTRot11,5.0,3.0,perp,-2.3394314687966915e-06,-0.010462969034349155,-233.94314687966914,-1.1940603061000006e-06,-0.005367861609834304,-119.40603061000006,0.2441994876220386,221.2521189904,-2.3394314687966915,-10462.969034349155,-1.1940603061000006,-5367.8616098343045
5248,4.999774325000001,16.0131989,0.0002224745970694,11,ACTRot11,5.0,3.0,perp,-1.116953389796669e-06,-0.004995508048057936,-111.69533897966691,2.8417772900021744e-08,0.00012775122948793606,2.8417772900021743,0.2794830445817342,222.4745970694,-1.116953389796669,-4995.508048057936,0.028417772900021745,127.75122948793606
5249,4.99937035,17.9815998,0.000221720901665,11,ACTRot11,5.0,3.0,perp,-1.8706487941966786e-06,-0.008366366217126144,-187.06487941966788,-7.252776314999878e-07,-0.0032604634244279844,-72.52776314999878,0.3138381212859539,221.720901665,-1.8706487941966785,-8366.366217126144,-0.7252776314999878,-3260.4634244279846
5250,4.999784475,20.0032005,0.0002225980284443,11,ACTRot11,5.0,3.0,perp,-9.935220148966906e-07,-0.004443468515944652,-99.35220148966906,1.5184914780000023e-07,0.000682633202693041,15.184914780000023,0.34912170966157596,222.59802844429998,-0.9935220148966906,-4443.468515944653,0.15184914780000022,682.6332026930411
5251,4.999571925,22.0247993,0.0002231131406512,11,ACTRot11,5.0,3.0,perp,-4.784098079966919e-07,-0.0021396596025841197,-47.84098079966918,6.66961354699999e-07,0.0029983043845001347,66.6961354699999,0.38440526487594234,223.11314065119998,-0.47840980799669186,-2139.6596025841195,0.666961354699999,2998.304384500135
5252,4.99995565,23.9932003,0.0002223785411643,11,ACTRot11,5.0,3.0,perp,-1.2130092948966836e-06,-0.005425112408789554,-121.30092948966836,-6.763813219999278e-08,-0.00030406515595773605,-6.763813219999278,0.4187603433254912,222.3785411643,-1.2130092948966835,-5425.112408789553,-0.06763813219999278,-304.06515595773607
5253,4.999419725,26.0147991,0.0002227159234325,11,ACTRot11,5.0,3.0,perp,-8.756270266966856e-07,-0.00391619014626619,-87.56270266966855,2.6974413600000524e-07,0.0012126265187070778,26.974413600000524,0.45404389853985755,222.7159234325,-0.8756270266966856,-3916.19014626619,0.26974413600000524,1212.6265187070778
5254,4.999429225,27.9832001,0.0002232497825581,11,ACTRot11,5.0,3.0,perp,-3.41767901096689e-07,-0.0015285367465576853,-34.1767901096689,8.036032616000018e-07,0.0036125739005338172,80.36032616000018,0.4883989769894065,223.24978255809998,-0.341767901096689,-1528.5367465576853,0.8036032616000018,3612.5739005338173
5255,4.999555,30.0047989,0.0002235195438653,11,ACTRot11,5.0,3.0,perp,-7.2006593896675e-08,-0.000322045237169262,-7.2006593896675,1.0733645688000158e-06,0.0048252776118457,107.33645688000158,0.5236825322037728,223.5195438653,-0.072006593896675,-322.045237169262,1.0733645688000157,4825.2776118457
5256,4.999636425,32.0263977,0.0002240020427183,11,ACTRot11,5.0,3.0,perp,4.104922591033301e-07,0.0018359023776179815,41.04922591033301,1.555863421800021e-06,0.006994336458016661,155.58634218000208,0.558966087418139,224.0020427183,0.4104922591033301,1835.9023776179815,1.555863421800021,6994.336458016662
5257,4.9997405,33.9948006,0.000223320521013,11,ACTRot11,5.0,3.0,perp,-2.7102944619668604e-07,-0.001212163186131429,-27.102944619668605,8.743417165000048e-07,0.003930576462428644,87.43417165000048,0.5933211990289438,223.320521013,-0.27102944619668606,-1212.163186131429,0.8743417165000048,3930.576462428644
5258,4.99953235,36.0163994,0.0002244849334295,11,ACTRot11,5.0,3.0,perp,8.933829703033306e-07,0.003995602555054353,89.33829703033307,2.0387541330000214e-06,0.009165156890748627,203.87541330000215,0.6286047542433101,224.48493342950002,0.8933829703033306,3995.602555054353,2.0387541330000216,9165.156890748627
5259,5.0002365,37.9847984,0.0002232485146229,11,ACTRot11,5.0,3.0,perp,-3.4303583629669183e-07,-0.001534207511832128,-34.303583629669184,8.02335326399999e-07,0.0036068739365964155,80.2335326399999,0.6629597977862741,223.2485146229,-0.3430358362966918,-1534.207511832128,0.8023353263999989,3606.8739365964157
5260,4.999408475,40.0064011,0.0002239583894622,11,ACTRot11,5.0,3.0,perp,3.6683900300331926e-07,0.0016406657686747598,36.68390030033193,1.51221016570001e-06,0.006798094579472975,151.221016570001,0.6982434210684811,223.9583894622,0.3668390030033193,1640.6657686747599,1.51221016570001,6798.094579472975
5261,4.999382525,41.9748001,0.0002234782580978,11,ACTRot11,5.0,3.0,perp,-1.132923613966655e-07,-0.0005066933932163071,-11.32923613966655,1.0320788013000253e-06,0.004639678705941542,103.20788013000254,0.7325984646114451,223.47825809780002,-0.1132923613966655,-506.6933932163071,1.0320788013000253,4639.678705941542
5262,4.999681125,43.9963989,0.0002236994105319,11,ACTRot11,5.0,3.0,perp,1.0786007270332815e-07,0.0004823978029662243,10.786007270332815,1.253231235400019e-06,0.005633862713953737,125.3231235400019,0.7678820198258115,223.6994105319,0.10786007270332815,482.3978029662243,1.253231235400019,5633.8627139537375
5263,4.999659075,46.0179977,0.000223115143312,11,ACTRot11,5.0,3.0,perp,-4.764071471966675e-07,-0.0021307028204699857,-47.64071471966675,6.689640155000233e-07,0.0030073072849156773,66.89640155000234,0.8031655750401777,223.11514331200001,-0.4764071471966675,-2130.702820469986,0.6689640155000234,3007.3072849156774
5264,4.999235275,47.9864006,0.0002244416834705,11,ACTRot11,5.0,3.0,perp,8.501330113033269e-07,0.0038021696685647697,85.01330113033269,1.9955041740000177e-06,0.00897072802199132,199.55041740000178,0.8375206866509824,224.4416834705,0.8501330113033269,3802.16966856477,1.9955041740000177,8970.72802199132
5265,4.999902475,50.0079994,0.0002229537829317,11,ACTRot11,5.0,3.0,perp,-6.377675274966651e-07,-0.0028523775884502917,-63.77675274966651,5.076036352000257e-07,0.0022819166272280067,50.76036352000257,0.8728042418653489,222.9537829317,-0.6377675274966651,-2852.3775884502916,0.5076036352000257,2281.9166272280067
5266,4.99953925,51.9763985,0.0002230701651867,11,ACTRot11,5.0,3.0,perp,-5.213852724966761e-07,-0.0023318648286390587,-52.13852724966761,6.239858902000147e-07,0.002805109497377789,62.39858902000147,0.9071592871536419,223.0701651867,-0.5213852724966761,-2331.864828639059,0.6239858902000147,2805.109497377789
5267,4.99943365,53.9979973,0.0002230569610945,11,ACTRot11,5.0,3.0,perp,-5.345893646966726e-07,-0.0023909193509270383,-53.458936469667265,6.107817980000182e-07,0.0027457509044734054,61.07817980000182,0.9424428423680082,223.0569610945,-0.5345893646966726,-2390.9193509270385,0.6107817980000182,2745.750904473405
5268,4.999610675,56.0195999,0.0002237219336987,11,ACTRot11,5.0,3.0,perp,1.3038323950332427e-07,0.0005831313358467808,13.038323950332426,1.275754402200015e-06,0.005735114921886581,127.57544022000151,0.9777264639048863,223.7219336987,0.13038323950332426,583.1313358467808,1.2757544022000151,5735.114921886581
5269,4.999483575,57.987999,0.0002230834752262,11,ACTRot11,5.0,3.0,perp,-5.080752329966742e-07,-0.0022723364633110013,-50.80752329966742,6.372959297000166e-07,0.002864944373131087,63.72959297000166,1.0120815091931794,223.0834752262,-0.5080752329966742,-2272.3364633110014,0.6372959297000166,2864.944373131087
5270,4.999598125,60.0095978,0.0002224078671768,11,ACTRot11,5.0,3.0,perp,-1.1836832823966786e-06,-0.005293953550416877,-118.36832823966786,-3.831211969998775e-08,-0.00017223096310825493,-3.8312119699987752,1.0473650644075456,222.4078671768,-1.1836832823966785,-5293.953550416877,-0.038312119699987754,-172.23096310825494
5271,4.999703625,61.9780006,0.0002226515401329,11,ACTRot11,5.0,3.0,perp,-9.400103262966765e-07,-0.0042041406500654835,-94.00103262966765,2.0536083640001427e-07,0.0009231933632192777,20.536083640001426,1.0817201742730211,222.6515401329,-0.9400103262966766,-4204.140650065484,0.20536083640001426,923.1933632192777
5272,4.999494575,63.9995995,0.000223211957415,11,ACTRot11,5.0,3.0,perp,-3.7959304419668137e-07,-0.0016977074644238556,-37.959304419668136,7.657781185000094e-07,0.0034425321258464894,76.57781185000094,1.1170037312327168,223.211957415,-0.3795930441966814,-1697.7074644238555,0.7657781185000094,3442.532125846489
5273,4.999490775,66.0212021,0.0002223235772347,11,ACTRot11,5.0,3.0,perp,-1.2679732244966788e-06,-0.005670935336745079,-126.79732244966787,-1.2260206179998795e-07,-0.0005511538215119031,-12.260206179998795,1.1522873527695945,222.3235772347,-1.2679732244966788,-5670.935336745079,-0.12260206179998795,-551.1538215119031
5274,4.9999219,67.9896011,0.0002222701020935,11,ACTRot11,5.0,3.0,perp,-1.3214483656966852e-06,-0.005910099746536875,-132.1448365696685,-1.7607720299999438e-07,-0.0007915496843184702,-17.60772029999944,1.1866423963125583,222.2701020935,-1.3214483656966851,-5910.0997465368755,-0.17607720299999438,-791.5496843184702
5275,4.99965965,70.0112,0.0002231353100306,11,ACTRot11,5.0,3.0,perp,-4.562404285966793e-07,-0.0020405083629487994,-45.62404285966793,6.891307341000115e-07,0.0030979661519898016,68.91307341000115,1.221925953272254,223.1353100306,-0.4562404285966793,-2040.5083629487995,0.6891307341000115,3097.9661519898013
5276,4.999732125,71.979599,0.0002228939209148,11,ACTRot11,5.0,3.0,perp,-6.976295443966718e-07,-0.0031201069224840072,-69.76295443966718,4.47741618300019e-07,0.002012808759925794,44.7741618300019,1.2562809968152178,222.89392091480002,-0.6976295443966718,-3120.106922484007,0.447741618300019,2012.8087599257942
